clade_name	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
GGB39801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10617	0.64357	0.1628	0.03618	0.0	0.0	0.0	0.08902	0.0
GGB30195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10566	0.10176	0.09644	0.03285	0.0	0.0	0.0	0.0	0.0
GGB56464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10257	0.0	0.14047	0.01655	5.12056	0.0	0.0	0.0	0.0
GGB84684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10131	0.0	0.0307	0.0	0.0	0.0	0.0	0.0	0.0
GGB35112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10114	0.08741	0.14424	0.15961	0.0	0.0	0.0	0.0	0.0
Peribacillus	0.0	0.0	0.0	0.0	0.11413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0941	0.45709	0.14171	0.01602	0.0	0.0	0.0	0.0	0.0
GGB58313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09395	0.01168	0.05493	0.14779	0.0	0.0	0.0	0.0	0.0
GGB83989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0922	0.0	0.07986	0.12157	0.0	1.35803	0.16313	0.0	0.0
GGB82491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09071	0.31683	0.08954	0.01024	0.0	0.0	0.0	0.0	0.0
GGB84635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08898	0.00174	0.03835	0.16679	0.0	0.0	0.0	0.00089	0.0
GGB81907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08708	0.22722	0.12004	0.06401	0.0	0.0	0.0	0.0	0.0
GGB25388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.32889	0.05403	0.02882	0.0	0.0	0.0	0.0	0.0
GGB82270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08554	0.20299	0.20615	0.00372	0.0	0.0	0.0	0.0	0.0
GGB76882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08462	0.0	0.08269	0.131	0.0	0.0	0.0	0.0	0.0
GGB81708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08226	0.17336	0.28575	0.35862	0.0	0.0	0.0	0.0	0.0
GGB82494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08075	0.13774	0.97892	0.07471	0.0	0.0	0.0	0.0	0.0
GGB82248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08031	0.02738	0.07952	0.06284	0.0	0.0	0.0	0.0	0.0
GGB84836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07931	0.03174	0.00378	0.0008	0.0	0.0	0.0	0.0	0.0
GGB82221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07836	0.17895	0.22136	0.03089	0.0	0.0	0.0	0.0	0.0
GGB56396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07821	0.2041	0.06029	0.02791	0.1167	4.82818	0.62309	0.59776	0.0
GGB84603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07788	0.02322	0.04814	0.11283	0.0	0.0	0.0	0.0	0.0
GGB25269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07562	0.01783	0.01005	0.0116	0.0	0.0	0.0	0.0	0.0
GGB70634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07557	0.02788	0.0448	0.0	0.0	0.0	0.0	0.0	0.0
GGB81827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07396	0.13482	0.1061	0.05997	0.0	0.0	0.0	0.0	0.0
GGB82739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07356	0.0	0.01103	0.00321	0.0	0.0	0.0	0.0	0.0
GGB70561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB81955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06678	0.00025	0.31045	0.76534	0.0	0.0	0.0	0.0	0.0
GGB81656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06664	0.03671	0.05276	0.05589	0.0	0.0	0.0	0.0	0.0
GGB69939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06207	0.28294	0.07718	0.15608	0.0	0.0	0.0	0.0	0.0
GGB79021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05918	0.00676	0.01928	0.0	0.0	0.0	0.0	0.0	0.0
GGB83930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05572	0.0	0.03322	0.03535	0.0	0.0	0.0	0.0	0.0
GGB79152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05562	0.0	0.0	0.0	0.0281	0.33573	0.20001	0.1196	0.0
GGB82456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0556	0.43781	0.34425	0.02022	0.0	0.0	0.0	0.0	0.0
GGB82528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0542	0.0	0.07961	0.06105	0.0	0.26371	0.42832	0.30128	0.0
GGB82753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05159	0.01944	0.0	0.0	0.0	5e-05	0.0044	0.01924	0.0
GGB85749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05031	0.09244	0.00202	0.0	0.0	0.0	0.0	0.0	0.0
GGB70897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04652	0.01666	0.10112	0.26557	1.64879	0.0	0.13409	0.0	0.0
GGB140701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04594	0.00698	0.06593	0.02977	0.0	0.0	0.0	0.0	0.0
GGB70892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0455	0.20091	0.05242	0.02888	0.0	0.0	0.0	0.07658	0.0
GGB61859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04381	0.0	0.04082	0.04581	0.0	0.0	0.0	0.0	0.0
GGB70732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04263	0.0	0.02724	0.01234	0.00222	0.00603	0.05359	0.02104	0.0
Psychrobacillus	0.01201	0.0	0.01878	0.0	0.56126	0.0	0.0	0.0	0.01451	0.0	0.0	0.0	0.0424	0.4216	0.04578	0.00505	0.0	0.00253	0.0	0.0	0.0
GGB63528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04217	0.12468	0.01938	0.00937	0.0	0.0	0.0	0.0	0.0
GGB114765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04183	0.0	0.06257	0.0	0.0	0.0	0.0	0.0	0.0
GGB101212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04042	0.01688	0.0	0.18794	0.0	0.0	0.0	0.0	0.0
GGB25880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03979	0.05679	0.01315	0.0	0.0	0.00382	0.00225	0.0	0.0
GGB25303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03978	0.08026	0.13655	0.83193	0.0	0.0	0.0	0.0	0.0
GGB82379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03883	0.0	0.02847	0.01582	0.0	0.0	0.0	0.0	0.0
GGB50028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03881	0.07686	0.02393	0.00152	0.0	0.0	0.0	0.0	0.0
GGB82746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03598	0.11799	0.04161	0.06455	0.12619	0.39065	0.12005	0.14535	0.0
GGB82279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0355	0.0	0.02268	0.00346	0.0	0.0	0.0	0.0	0.0
GGB58280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03539	0.00921	0.03778	0.00106	0.0	0.0	0.0	0.0	0.0
GGB68815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03402	0.04605	0.06817	0.31369	0.0	0.0	0.0	0.0	0.0
GGB81694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03362	2.23252	0.04736	0.04105	0.0	0.0	0.0	0.0	0.0
GGB29974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB123497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03329	0.01618	0.02672	0.02371	0.00266	0.01024	0.00287	0.0001	0.0
GGB82397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03247	0.33256	0.04618	0.0	0.0	0.0	0.0	0.0	0.0
GGB82277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03115	0.02747	0.03218	0.01755	0.0	0.0	0.0	0.0	0.0
GGB82394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03115	0.0	0.15967	0.04838	0.0	0.0	0.0	0.0	0.0
GGB58271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02867	0.0285	0.03296	0.03242	0.04632	0.08303	0.10036	0.028	0.0
GGB82427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02797	0.09254	0.04776	0.01583	0.0	0.0	0.0	0.0	0.0
GGB81788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02686	0.0	0.0308	0.01451	0.0	0.0	0.0	0.0	0.0
GGB77293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02609	0.0	0.02127	0.03482	0.0	0.0	0.0	0.0	0.0
GGB81901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02573	0.0	0.01833	0.01888	0.0	0.0	0.0	0.0	0.0
GGB86669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02489	0.0352	0.02495	0.00114	0.0	0.0	0.0	0.0	0.0
GGB83300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02441	0.0	0.02522	0.03637	0.0	0.0	0.0	0.0	0.0
GGB58325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02317	0.0205	0.02887	0.0	0.0	0.0	0.0	0.0	0.0
GGB81828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02224	0.24119	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB77689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02208	0.01614	0.01744	0.02911	0.15904	0.99409	0.5218	1.94619	0.0
GGB82908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02123	0.01869	0.04847	0.00821	0.0	0.0	0.0	0.0	0.0
GGB70498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02102	0.0	0.03973	0.02149	0.0	0.0	0.0	0.0	0.0
GGB84751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02088	0.0	0.03181	0.02731	0.0	0.0	0.0	0.0	0.0
GGB24203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02058	0.01734	0.58521	0.08289	0.0	0.0	0.0	0.0	0.0
GGB82490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02044	0.20295	0.01616	0.80251	0.0	0.0	0.0	0.0	0.0
GGB84446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02002	0.00881	0.03686	0.00128	0.0	0.0	0.0	0.0	0.0
GGB82569	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01998	0.0	0.01732	0.02564	0.0	0.0	0.0	0.0	0.0
GGB25407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01903	0.00115	0.01583	0.02425	0.0	0.0	0.0	0.0	0.0
GGB25378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882	0.14546	0.01485	0.07604	0.0	0.0	0.0	0.0	0.0
GGB81666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01858	0.00562	0.0256	0.07824	0.0	0.0	0.0	0.0	0.0
GGB85025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01819	0.03863	0.01223	0.02677	0.0	0.00135	0.03436	0.0	0.0
GGB78708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01776	0.009	0.02376	0.12646	0.0	0.0	0.0	0.0	0.0
GGB81835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01722	0.01885	1.80841	4.24087	0.0	0.0	0.0	0.0	0.0
GGB83013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01716	0.04792	0.0	0.01987	0.0	0.0	0.0	0.0	0.0
GGB84383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01662	0.00584	0.01114	0.00744	0.0	0.00573	0.01619	0.0	0.0
GGB85388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01644	0.04541	0.07881	0.01983	0.0	0.0	0.0	0.0	0.0
GGB42447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01582	0.0	0.01117	0.13574	0.0	0.0	0.0	0.0	0.0
GGB25349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01523	0.02036	0.01861	0.00396	0.0	0.0	0.0	0.0	0.0
GGB102693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01509	0.0	0.01628	0.01488	0.0	0.0	0.0	0.0	0.0
GGB29939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01497	0.04939	0.02425	0.01493	0.0	0.0	0.0	0.0	0.0
GGB78711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01482	0.02937	0.00856	0.0	0.0	0.0	0.0	0.0	0.0
GGB70905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01471	0.04796	0.04449	0.01654	0.0	0.0	0.0	0.0	0.0
GGB54982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01463	0.14396	0.0202	0.01084	0.0	0.0	0.0	0.0	0.0
GGB79249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01411	0.01019	0.01038	0.01389	0.0	0.00182	0.00092	0.00093	0.0
GGB58278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01388	0.16511	0.03874	0.0	0.37583	0.76463	2.55053	0.62312	0.0
GGB84478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01386	0.0	0.01696	0.04219	0.0	0.0	0.0	0.0	0.0
GGB84455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01359	0.00257	0.00911	0.00892	0.0	0.0	0.0	0.0	0.0
GGB82556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01218	0.01562	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB84719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01167	0.0	0.00719	0.20376	0.0	0.0	0.0	0.0	0.0
GGB78860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01155	0.02303	0.01585	0.00343	0.0	0.0	0.0	0.0	0.0
GGB49836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01118	0.0	0.04432	0.0	0.0	0.0	0.0	0.0	0.0
GGB83057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01111	0.0	0.02326	0.04415	0.0	0.0	0.0	0.0	0.0
GGB100702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01108	0.07853	0.01659	0.0	0.0	0.0	0.0	0.0	0.0
GGB60529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01095	0.0	0.0289	0.00527	0.0	0.0	0.0	0.0	0.0
GGB141532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01081	0.0021	0.00901	0.00728	0.24003	0.03576	0.0	0.0	0.0
GGB50346	73.91402	36.34321	17.68385	32.90434	50.70185	19.46938	47.95371	60.10622	61.03956	76.58318	63.02088	80.74096	0.01078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB29964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01077	0.00018	0.00195	0.00978	0.0	0.0	0.0	0.0	0.0
GGB142343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01035	0.0	0.00775	0.0036	0.0	0.0	0.0	0.0	0.0
GGB28491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01028	0.00491	0.00638	0.0	0.0	0.0	0.0	0.0	0.0
GGB79284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00995	0.0	0.01365	0.00928	0.0	0.13194	0.02165	1.19435	0.0
GGB83128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00956	0.0	0.00979	0.07163	0.0	0.0	0.0	0.0	0.0
GGB9259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00945	0.0	0.0335	0.00105	0.0	0.0	0.0	0.0	0.0
GGB82230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00871	8e-05	0.00483	0.00077	0.0	0.0	0.0	0.0	0.0
GGB84477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00864	0.0	0.00372	0.02508	0.0	0.0	0.0	0.0	0.0
GGB59017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00813	0.0	0.00579	0.00686	0.0	0.0	0.0	0.0	0.0
GGB101366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00809	0.0	0.01301	0.00552	0.0	3.40426	1.01027	1.11255	0.0
GGB82805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00806	0.00301	0.02312	0.01062	0.0	0.0	0.00802	0.23854	0.0
GGB114791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00766	0.0	0.0	0.01985	0.0	0.0	0.0	0.0	0.0
GGB142346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.1888	0.03401	0.0	0.0	0.0	0.0	0.0	0.0
GGB84039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00701	0.0188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB84830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00672	0.006	0.0017	0.0	0.0	0.0	0.0	0.0	0.0
GGB70367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067	0.00476	0.01067	0.01187	0.0	0.0	0.0	0.0	0.0
GGB82764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00666	0.0	0.00496	0.33488	0.0	0.0	0.02409	0.2237	0.0
GGB70574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0065	0.07541	0.01273	0.0	0.0	0.0	0.0	0.0	0.0
GGB82180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.06837	0.00244	0.0	0.0	0.0	0.0	0.0	0.0
GGB30191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00584	0.00244	0.00262	0.01643	0.0	0.0	0.0	0.0	0.0
GGB58275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00537	0.04535	0.00342	0.03102	0.0	0.0	0.02311	0.0	0.0
GGB126774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00536	0.00094	0.08786	0.17229	0.0	0.0	0.02083	0.0	0.0
GGB83374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522	0.0	0.07005	0.12911	0.0	0.0	0.0	0.0	0.0
GGB85087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00499	0.0	0.00969	0.01619	0.0	0.0	0.0	0.0	0.0
GGB85727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00493	0.01931	0.00931	0.01668	0.0	0.0	0.0	0.0	0.0
GGB70633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00484	0.01748	0.00675	0.00338	0.0	0.0	0.0	0.0	0.0
GGB70613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00472	0.0	0.00235	0.00062	0.0	0.22234	0.08523	0.0	0.0
GGB52899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00429	0.00113	0.00347	0.00123	0.0	0.0	0.0	0.0	0.0
GGB83875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389	0.0	0.00233	0.0	0.0	0.0	0.0	0.0	0.0
Rhodococcus	0.10465	0.01596	0.03041	0.02384	0.0	0.0	0.0	0.0	0.00895	0.0	0.0	0.0	0.00385	0.0	0.00481	0.0	0.0	0.0	0.0	0.0	0.0
GGB84857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00381	0.00102	0.04527	0.00915	0.0	0.0	0.0	0.0	0.0
GGB58287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375	0.6663	0.01426	0.00946	0.0	0.0	0.57565	0.0	0.0
GGB84395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00296	0.0	0.20573	0.01314	0.0	0.0	0.0	0.0	0.0
GGB82169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.01945	0.00177	0.04192	0.0	0.0	0.0	0.0	0.0
GGB86553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00275	0.00373	0.00053	0.01728	0.08487	0.02311	0.01763	0.00619	0.0
GGB83861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00248	0.0	0.00612	0.0	0.0	0.0	0.0	0.0	0.0
Eubacteriales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00236	0.01227	0.00331	0.0	0.0	0.0	0.0	0.0	0.0
GGB70639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.00087	0.0	0.0	0.0	0.0	0.02891	0.09214	0.0
GGB28203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB84548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.02326	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB70591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.00359	0.0038	0.00244	0.01713	0.1002	0.05528	0.11932	0.0
