clade_name	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
OFGB2932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42173	0.15142	1.0943	3.08896	0.0	0.22234	0.08523	0.0	0.0
OFGB7603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29441	2.04977	1.48504	0.15837	0.0	0.0	0.0	0.0	0.0
OFGB77467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28864	0.42119	0.55644	1.6504	1.82861	1.18777	0.61122	1.60579	0.0
OFGB41460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1902	0.66237	0.34884	0.79554	0.01501	0.00603	0.0997	0.39996	0.0
OFGB7542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1519	2.10683	1.47865	1.31592	0.0	0.0	0.0	0.0	0.0
OFGB11652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14038	0.75851	0.94537	0.78307	1.15331	0.49088	14.29148	30.12852	0.0
OFGB36256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12811	1.95225	1.07352	0.94017	0.71935	0.55417	0.70475	0.47473	0.0
OFGB48973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08723	2.87237	0.78226	1.25118	0.0	0.0	0.0	0.0	0.0
OFGB61860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05153	0.45523	1.12804	2.86386	0.72043	0.2034	0.23307	0.94717	0.0
OFGB48990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96932	0.29802	0.98445	1.82943	0.0	0.0	0.0	0.0	0.0
OFGB3453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87865	0.11941	1.57871	1.67494	0.0	0.28647	0.00655	0.06222	0.0
OFGB77832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77667	1.54474	0.62318	0.20801	0.0	0.0	0.0	0.0	0.0
Eubacteriales	0.01889	0.13313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00416	0.0	0.0	0.7616	1.1481	0.73807	0.64813	0.87461	2.21733	0.58467	0.79419	0.0
OFGB51922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00779	0.02151	0.03627	0.02943	0.70676	0.21217	0.3193	0.45736	0.0	0.0	0.00397	0.00458	0.0
OFGB35002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62186	1.52479	0.65238	2.13463	0.0	0.70299	0.16287	2.29319	0.0
OFGB14583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55354	1.49277	0.72359	0.90502	0.0	0.0	0.0	0.0	0.0
OFGB48940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54577	0.36789	1.2837	0.63355	0.0	0.0	0.0	0.0	0.0
OFGB10145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51127	0.28953	0.20338	0.2357	0.0	0.0	0.0	0.0	0.0
Methanomassiliicoccales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48523	0.19919	0.57694	1.77489	1.0141	0.19423	1.15727	2.22277	0.0
OFGB54122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45181	0.09426	0.48072	0.41953	1.50373	0.3096	0.31739	1.21157	0.0
OFGB78509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42139	0.0	0.1657	0.0	0.0	0.07478	0.0	0.0	0.0
OFGB3176	5.0579	8.60659	6.86858	16.76089	9.01144	13.42248	6.98894	3.91219	2.37535	3.02182	4.43519	3.29502	0.40322	0.29606	0.29747	1.11516	0.0	0.0	0.0	0.0	0.0
OFGB51651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35376	0.05401	0.35786	0.45987	0.63859	0.0	0.02327	0.02318	0.0
OFGB56395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32796	0.85853	0.39073	0.21844	1.04778	6.67653	1.7237	1.20185	0.0
OFGB78544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3169	0.11917	0.17267	0.7388	0.0	0.02115	0.0041	0.06332	0.0
OFGB3154	0.9556	0.44699	1.22933	0.6464	5.31546	0.22978	0.72836	1.29984	0.63686	0.11565	4.69724	0.80985	0.3096	0.39045	0.25248	0.15687	7.57905	0.72094	3.92683	4.66352	0.0
Enterobacterales	0.0	0.00188	0.00649	0.0	0.33591	0.0	0.0	0.0	0.0	0.0	0.11896	0.02711	0.29097	0.04998	0.79654	0.04442	0.11031	0.47708	0.35556	0.0	0.0
OFGB78547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28369	0.16536	0.00157	0.0	0.0	0.0	0.0	0.00145	0.0
OFGB7533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25169	0.17147	0.25322	0.16135	0.0	0.0	0.0	0.0	0.0
Bacteroidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00901	0.0	0.24501	1.3425	0.72531	0.39657	20.03276	2.64541	0.60841	0.33965	0.0
Methanomicrobiales	6.95727	5.03348	10.54948	2.06521	2.79757	2.36494	4.20927	4.08336	2.57769	2.25048	2.30553	4.88038	0.22122	0.04323	0.19341	0.4547	0.48289	0.30914	0.58041	1.88523	0.0
OFGB94667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19684	0.0	0.08754	0.34887	0.0	0.0	0.0	0.0	0.0
OFGB92011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17424	0.20614	0.20469	0.28081	0.0	0.0	0.0	0.0	0.0
OFGB7455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17114	0.50734	0.22777	0.31186	0.0	0.0	0.0	0.0	0.0
OFGB94551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1438	0.44682	0.16635	0.04431	0.05893	0.0	0.0	0.0	0.0
Bacillales	0.03394	0.01903	0.08144	0.00946	1.16181	0.0	0.0	0.0	0.22611	0.0	0.0	0.0	0.13785	0.94342	0.1894	0.02107	0.00115	0.01537	0.01252	0.0	0.21761
OFGB78492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13497	0.0	0.06306	0.26306	0.0	0.0	0.0	0.0	0.0
OFGB78036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12912	0.07068	0.0979	0.03337	0.0	0.0	0.0	0.0	0.0
OFGB57952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12907	0.0113	0.17315	0.23147	0.0	0.01008	0.00098	0.0	0.0
OFGB49573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12764	0.05113	1.2459	0.32096	0.03017	0.0	0.0	0.0	0.0
OFGB7503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12728	0.4038	0.08946	0.05006	0.0	0.0	0.0	0.0	0.0
OFGB58323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12179	0.50742	0.00713	0.28257	0.22945	0.18779	1.06583	0.10901	0.0
OFGB51923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11352	0.00189	0.14939	0.27595	0.0198	0.04347	0.1922	0.48198	0.0
OFGB39801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10617	0.64357	0.1628	0.03618	0.0	0.0	0.0	0.08902	0.0
OFGB12313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10114	0.08741	0.14424	0.15961	0.0	0.0	0.0	0.0	0.0
OFGB58313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09395	0.01168	0.05493	0.14809	0.0089	0.0	0.00173	0.01514	0.0
OFGB51074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0922	0.0	0.07986	0.12157	0.0	1.37548	0.16522	0.0	0.0
OFGB48848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08708	0.22722	0.12004	0.06401	0.0	0.0	0.0	0.0	0.0
OFGB8294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.086	0.32889	0.05403	0.02882	0.0	0.0	0.0	0.0	0.0
OFGB8241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07562	0.01783	0.01005	0.0116	0.0	0.0	0.0	0.0	0.0
OFGB4487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07356	0.0	0.01103	0.00321	0.18452	21.16988	0.0097	0.40052	0.0
OFGB51809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06342	0.36751	0.13088	0.17074	0.0255	0.0	0.0	0.00726	0.0
OFGB72760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05918	0.00676	0.01928	0.0	0.0	0.0	0.0	0.0	0.0
OFGB84265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05695	0.02037	0.08786	0.17229	0.0	5e-05	0.02523	0.01924	0.0
OFGB51793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05572	0.00134	0.03322	0.05484	0.16003	0.0	0.05101	0.10162	0.0
Burkholderiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02625	0.0	0.0	0.0	0.0556	0.43781	0.34425	0.02022	0.0	0.0	0.0	0.0	0.0
Elusimicrobiales	1.45829	6.56862	0.01663	1.26888	0.07944	0.0	0.06444	0.0232	0.0	0.0	0.0	0.01622	0.05105	0.1277	0.05931	0.01999	0.0	0.0	0.00802	0.23854	0.0
OFGB58013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05031	0.09244	0.00202	0.0	0.0	0.0	0.0	0.0	0.0
OFGB95175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04381	0.0	0.04082	0.04581	0.0	0.0	0.0	0.24552	0.0
OFGB78495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04183	0.0	0.06257	0.0	0.0	0.0	0.0	0.0	0.0
OFGB8539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03979	0.05679	0.01315	0.0	0.0	0.00382	0.00225	0.0	0.0
OFGB9259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03961	0.0	0.05712	0.08817	0.00284	0.00573	0.00138	0.12381	0.0
OFGB87868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03883	0.0	0.02847	0.01582	0.0	0.0	0.0	0.0	0.0
OFGB7536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03881	0.07686	0.02393	0.00152	0.0	0.0	0.0	0.0	0.0
OFGB74786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03598	0.11799	0.04161	0.06455	0.12619	0.39065	0.12005	0.14535	0.0
OFGB30522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03539	0.00921	0.03778	0.01698	0.0	0.0	0.0	0.0	0.0
OFGB58291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03361	0.01137	0.04597	0.06089	0.0	0.0	0.0	0.0	0.0
OFGB2990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OFGB49965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03247	0.33256	0.04618	0.0	1.04713	4.4627	3.08083	2.96069	0.0
OFGB77252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03115	0.0	0.15967	0.04838	0.0	0.68015	3.38779	0.31123	0.0
Desulfovibrionales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02887	0.01614	0.01744	0.02911	0.15904	0.99409	0.5218	1.94619	0.0
OFGB2954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02867	0.0285	0.03296	0.03242	0.07081	0.09564	0.10366	0.03013	0.0
OFGB77905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02797	0.10365	0.05041	0.03904	0.0	0.0	0.0	0.0	0.0
OFGB1260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02596	0.01931	0.04903	0.03817	0.0	0.0	0.0	0.0	0.0
OFGB54820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02489	0.0352	0.02495	0.00114	0.0	0.0	0.0	0.01129	0.0
OFGB4648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02317	0.03134	0.03038	0.002	1.38134	0.07695	1.37932	0.7291	0.0
OFGB4862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02291	0.02946	0.02598	0.00666	0.0	3.40462	1.01027	1.14755	0.0
OFGB47711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02123	0.01869	0.04847	0.00821	0.0	0.0	0.0	0.0	0.0
OFGB4607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02088	0.0	0.03516	0.03449	0.01054	0.00271	0.31463	0.06493	0.0
OFGB6260	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01998	0.0	0.01732	0.02564	0.0	0.0	0.0	0.0	0.0
OFGB8287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01882	0.14546	0.01485	0.07604	0.0	0.0	0.0	0.0	0.0
OFGB78648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01819	0.03863	0.01223	0.02677	0.0	0.00135	0.03436	0.0	0.0
OFGB72814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01776	0.009	0.02376	0.12646	0.0	0.0	0.0	0.0	0.0
Acidaminococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01716	0.04792	0.0	0.01987	0.0	0.0	0.0	0.0	0.0
