clade_name	EFP1	EFP2	EFP3	EFP4	EK1	EK2	EK3	EK4	EHH1	EHH2	EHH3	EHH4	BM1	BM2	BM3	BM4	GS1	GS2	GS3	GS4	GN1
GGB81705_SGB112955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30528	0.98471	0.19616	0.01154	0.0	0.0	0.0	0.0	0.0
GGB56540_SGB113048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30453	0.48428	0.23788	0.0617	0.0	0.0	0.0	0.0	0.0
GGB61640_SGB142288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29799	0.30331	0.0716	0.14193	0.0	0.0	0.0	0.0	0.0
GGB81660_SGB112852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29184	0.15153	0.12902	0.40523	0.0	0.0	0.0	0.0	0.0
Escherichia_coli	0.0	0.00188	0.00649	0.0	0.33591	0.0	0.0	0.0	0.0	0.0	0.11896	0.02711	0.29097	0.04998	0.79654	0.01879	0.11031	0.47708	0.35556	0.0	0.0
GGB84791_SGB120658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28369	0.16536	0.00157	0.0	0.0	0.0	0.0	0.0	0.0
GGB40474_SGB49928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27639	0.0	0.23608	0.66364	0.0	0.0	0.0	0.0	0.0
GGB81841_SGB112477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27579	0.0	0.17237	0.10072	0.0	0.0	0.0	0.0	0.0
GGB25406_SGB37358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27313	0.25027	0.26112	0.18999	0.0	0.0	0.0	0.0	0.0
GGB101199_SGB142094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27083	0.0	0.24439	0.33089	0.0	0.03297	0.0	0.46473	0.0
GGB61860_SGB83989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26669	0.10013	0.38352	0.5326	0.0	0.0	0.0	0.0	0.0
GGB50303_SGB113442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25504	1.13895	0.45037	0.07601	0.0	0.0	0.0	0.0	0.0
GGB81963_SGB113207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25459	0.12402	0.25651	1.10862	0.0	0.0	0.0	0.0	0.0
GGB50148_SGB70210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25169	0.17147	0.25322	0.16135	0.0	0.0	0.0	0.0	0.0
GGB81871_SGB112547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24927	0.08201	0.13589	0.25199	0.0	0.0	0.0	0.0	0.0
GGB82220_SGB113891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24882	0.20445	0.19559	0.16323	0.0	0.0	0.0	0.0	0.0
GGB82190_SGB113664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24437	0.66334	0.0239	0.2378	0.0	0.0	0.0	0.0	0.0
GGB38298_SGB48088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24314	0.07608	0.12576	0.05457	0.0	0.0	0.0	0.0	0.0
GGB81685_SGB112916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23547	0.91204	0.33015	0.13033	0.0	0.0	0.0	0.0	0.0
